SME_ID,Month,Revenue,EBITDA,Cash,Debt_Payment,Macro_Index,PD,Default_Flag
2,5,260982.31923247044,12006.594675249333,135690.93378844776,1101.672818644472,0.9861051331082892,0.0016740447060628217,0
2,6,254546.8901279223,9538.967664071883,136022.482338631,1101.672818644472,0.9989367686336275,0.0015332312808202279,0
2,7,209710.85807060087,-7653.142136418537,131270.18628559448,1101.672818644472,0.9740449125302606,0.0023842069411445276,0
2,8,255640.83388023413,9958.433888943488,138797.4970705545,1101.672818644472,0.9435877148960801,0.0021305512960132036,0
2,9,206740.6893008998,-8792.03568412154,124405.70855200193,1101.672818644472,0.9989463186943633,0.0020439073318285063,0
2,10,202161.20090369432,-10548.013270500582,113560.41729781916,1101.672818644472,1.0346151828512238,0.0013564458737870167,0
2,11,174149.22495946393,-21289.038826602744,96664.25799999066,1101.672818644472,0.9620442090282034,0.0033518360071365114,0
2,12,217413.81688107198,-4699.488398974339,98908.77406260982,1101.672818644472,0.9619753705883299,0.0027798868090901296,0
2,13,302626.54823871946,27974.82658116106,105925.69826906631,1101.672818644472,1.0149875607814285,0.0009862712024873307,0
2,14,298295.30893813143,26314.038634254655,120215.98806347253,1101.672818644472,0.9985897286025532,0.001619734851139678,0
2,15,266870.81540101516,14264.5035053608,143294.83328966345,1101.672818644472,0.9867475041711209,0.0009794894762599254,0
2,16,290665.2432512703,23388.335331478767,164991.3547920799,1101.672818644472,0.9836542697290505,0.0006932589920114756,0
2,17,296286.34024636785,25543.711539065,184495.55951889968,1101.672818644472,0.9605355644661313,0.00038594806577591526,0
2,18,267873.0244678344,14648.794610732817,181306.44469968972,1101.672818644472,0.9297555015205908,0.0009304306136214502,0
2,19,233972.87187819363,1649.9827437644708,186161.0563115706,1101.672818644472,0.9771425338327823,0.0016532295434059736,0
2,20,278320.91384431836,18654.97564642862,178936.87611358304,0.0,0.9379263510267557,0.001751840461892819,0
2,21,219295.8829570828,-3977.821356958011,179564.1448923867,0.0,0.9627302320214479,0.00146114329021449,0
2,22,239554.63386259793,3790.2761754712847,202233.39270722657,0.0,0.9960756497339548,0.0012810419487290317,0
2,23,221480.64286805896,-3140.0881643955654,177353.06463574732,0.0,0.9609722973412393,0.001739535831220186,0
2,24,236707.27173426584,2698.472103927692,198879.1827404672,0.0,0.9495738980739907,0.0012431540203087477,0
2,25,198572.4479509346,-11924.09924375976,189549.0523483862,0.0,0.9950312083615833,0.0009757816300660268,0
2,26,217299.69344354537,-4743.248352269482,187793.6997518708,0.0,1.0098441388587842,0.0012955367774253165,0
2,27,317483.49512140587,33671.63449183098,214892.4030771563,0.0,0.9914587545291769,0.0005267115518549423,0
2,28,265928.1699106558,13903.051699088654,232370.2046565778,0.0,1.0240773532544531,0.0006495318163719066,0
2,29,267687.25832262624,14577.563687319489,236736.29335469904,0.0,1.0470175403644748,0.0004959452011993608,0
2,30,332993.43332920084,39618.82804201695,288462.2296581295,0.0,1.039638595580525,0.0003610670313675621,0
2,31,312173.41615192755,31635.516296183487,320780.80524576915,0.0,1.0052430112095259,0.00020316565769516842,0
2,32,244071.52273070722,5522.250344770437,313797.43179101066,0.0,0.9933338902598733,0.000302549380719756,0
2,33,243213.86972109997,5193.388399693766,335593.64641003974,0.0,1.002493391780796,0.0004992063911517743,0
2,34,221347.33375118856,-3191.2047523155925,340450.3126316408,0.0,0.99703050351787,0.0003214083866919675,0
2,35,220723.3429746556,-3430.470303980197,315200.09080723877,0.0,1.0213952819183802,0.0003865765339351101,0
2,36,270740.27447831567,15748.22457239023,327568.72493250796,0.0,0.9767323453401328,0.0006656458960294275,0
3,1,763097.0797597644,277218.3540147351,437354.6061379795,961.2384847526112,1.0,0.000899673132444152,0
3,2,721339.2697068638,252463.8404735818,636935.4380394628,961.2384847526112,1.0402573245120719,0.0004979503205478618,0
3,3,731292.2881509935,258364.10510763305,973749.4317649879,961.2384847526112,1.0046909979771013,0.00021462205981509814,0
3,4,562483.6008334261,158292.3597078342,1119905.4653992006,961.2384847526112,0.9580763153714831,8.601100853698385e-05,0
3,5,520471.7891239924,133387.27104221532,1263827.6957410455,961.2384847526112,0.9861051331082892,3.7753697538056364e-05,0
3,6,642928.5239523735,205981.04204395905,1487233.8509928023,961.2384847526112,0.9989367686336275,4.434896601881381e-05,0
3,7,448118.6234052911,90495.4762316184,1563392.3745719423,961.2384847526112,0.9740449125302606,1.1292960074670451e-05,0
3,8,469574.1020591662,103214.53252782812,1688294.9706090358,961.2384847526112,0.9435877148960801,8.770221454466636e-06,0
3,9,466047.1283413196,101123.70164979313,1812191.7559373074,961.2384847526112,0.9989463186943633,4.537912572977991e-06,0
3,10,533965.2950255825,141386.3776556941,1952155.5454607462,961.2384847526112,1.0346151828512238,3.5167077060710148e-06,0
3,11,568982.9025451356,162145.22105345395,2097155.4644025024,961.2384847526112,0.9620442090282034,2.7965349022781305e-06,0
3,12,523163.1529741129,134982.742710571,2210013.118387972,961.2384847526112,0.9619753705883299,1.6382960674851592e-06,0
3,13,649220.2878281727,209710.8725562368,2442979.4467335665,961.2384847526112,1.0149875607814285,1.028185809379278e-06,0
3,14,850945.1459557866,329295.7053283848,2724936.1056238445,961.2384847526112,0.9985897286025532,1.7283452870977236e-06,0
3,15,676614.6911227137,225950.59217868443,2942261.8685299195,961.2384847526112,0.9867475041711209,3.6247945911973403e-07,0
3,16,884848.1750534985,349393.81372588506,3258230.3692916604,961.2384847526112,0.9836542697290505,9.883102550432615e-07,0
3,17,555914.5579918133,154398.15501249422,3402334.0747261886,961.2384847526112,0.9605355644661313,3.0308407410289766e-08,0
3,18,679700.4935350926,227779.89159610565,3605097.0643797824,961.2384847526112,0.9297555015205908,8.528274529953159e-08,0
3,19,606427.0913347322,184342.56993873595,3791613.0779967294,961.2384847526112,0.9771425338327823,2.3747697273690915e-08,0
3,20,505988.9219340947,124801.65959580895,3882455.25640247,961.2384847526112,0.9379263510267557,2.9493869285542716e-09,0
3,21,478517.2856191019,108516.15534413449,3976585.6308644814,961.2384847526112,0.9627302320214479,6.286908809999149e-10,0
3,22,434993.407793133,82714.6963681601,4057482.5584991523,961.2384847526112,0.9960756497339548,1.199411892278e-10,0
3,23,396915.2357434751,60141.51486195836,4131610.4631992434,961.2384847526112,0.9609722973412393,9.690746874648298e-12,0
3,24,506271.30812768004,124969.06140265867,4237471.642377315,961.2384847526112,0.9495738980739907,5.462106256853868e-10,0
3,25,717082.1363886555,249940.16252594575,4435924.392664505,961.2384847526112,0.9950312083615833,1.6376950317290517e-08,0
3,26,554012.9759531738,153270.87515118252,4555213.705163887,961.2384847526112,1.0098441388587842,3.190150068799232e-10,0
3,27,664905.342549105,219009.15469773713,4792577.106283826,961.2384847526112,0.9914587545291769,1.3842461366663097e-09,0
3,28,533082.9036674966,140863.28583659098,4895312.172059151,961.2384847526112,1.0240773532544531,3.4356675407684286e-11,0
3,29,797009.6590568642,297322.12388106645,5236961.360946761,961.2384847526112,1.0470175403644748,1.2972364454618322e-09,0
3,30,599984.1564435888,180523.12349732703,5490343.884466696,961.2384847526112,1.039638595580525,3.876242475673246e-11,0
3,31,633270.9429844554,200255.91616829048,5680335.211310739,0.0,1.0052430112095259,1.0802566110874692e-10,0
3,32,488278.83657449967,114302.91583281741,5791049.603616829,0.0,0.9933338902598733,3.421908279473759e-13,0
3,33,599523.9704653501,180250.31991841985,6017002.792779652,0.0,1.002493391780796,1.2263827259977413e-11,0
3,34,694807.7997477131,236735.6777289727,6204889.446011036,0.0,0.99703050351787,5.05278483271897e-11,0
3,35,547537.31105274,149432.0259811067,6371725.67163475,0.0,1.0213952819183802,7.305662562463785e-13,0
3,36,656978.5993365449,214310.08949427027,6578652.668975992,0.0,0.9767323453401328,9.024002344703332e-12,0
4,1,147169.82051816623,24454.243848500133,57757.17541134882,684.2384521252437,1.0,0.0016103539091855378,0
4,2,186717.6140706104,40121.00707984218,105520.40723756082,684.2384521252437,1.0402573245120719,0.0015282858122250094,0
4,3,207350.5463320319,48294.69353543034,139189.76030493536,684.2384521252437,1.0046909979771013,0.0014640369769701018,0
4,4,151001.1528798457,25972.016942248403,179880.66723579724,684.2384521252437,0.9580763153714831,0.0005699277413534577,0
4,5,158557.45026175218,28965.425963435686,210559.4903148078,684.2384521252437,0.9861051331082892,0.0003954721598377968,0
4,6,170543.5777038604,33713.70150116402,231593.60512113397,684.2384521252437,0.9989367686336275,0.0003494329119085928,0
4,7,101716.38413054452,6447.974421827501,236417.22557630626,684.2384521252437,0.9740449125302606,0.0001186837288783378,0
4,8,97089.67133173067,4615.11328224677,242163.97866614297,684.2384521252437,0.9435877148960801,0.00013839845392719124,0
4,9,130387.71427182348,17806.052850536653,249677.7903378584,684.2384521252437,0.9989463186943633,0.00030952631671101035,0
4,10,143637.45712107152,23054.90659050735,273592.4377374353,684.2384521252437,1.0346151828512238,0.0001494647289094865,0
4,11,124971.28944642385,15660.349192319394,287193.529949457,684.2384521252437,0.9620442090282034,0.00010752486136186616,0
4,12,174137.99688690377,35137.62200940319,327541.4333077924,684.2384521252437,0.9619753705883299,0.00015408000759156633,0
4,13,214232.46006872543,51020.94709868722,379673.59191231756,684.2384521252437,1.0149875607814285,2.0944928967413036e-05,0
4,14,195131.25013190124,43454.04875540687,404472.6035899136,684.2384521252437,0.9985897286025532,1.4476940133590614e-05,0
4,15,242057.48245991016,62043.76274910776,459898.1079448075,684.2384521252437,0.9867475041711209,3.1192565270900043e-05,0
4,16,163677.3723331439,30993.670769281714,500636.01700929704,684.2384521252437,0.9836542697290505,1.2664496405752778e-05,0
4,17,227934.77111192007,56449.08463943927,538289.4935469747,684.2384521252437,0.9605355644661313,1.4082954870687728e-05,0
4,18,167048.29226807883,32329.05258830542,573178.5911026407,684.2384521252437,0.9297555015205908,9.727134045140749e-06,0
4,19,207567.59388821843,48380.67640241902,614030.5321851798,684.2384521252437,0.9771425338327823,2.2356497462096683e-05,0
4,20,110451.27454928703,9908.280237894956,632032.3647504817,684.2384521252437,0.9379263510267557,2.1942683771050938e-07,0
4,21,92529.7133108516,2808.6968872780926,631111.7781750143,684.2384521252437,0.9627302320214479,3.4822101012595686e-08,0
4,22,111093.82697237129,10162.825833791125,646100.2100486765,684.2384521252437,0.9960756497339548,1.353050129590054e-07,0
4,23,128099.7066193188,16899.6641258217,660914.6219580983,684.2384521252437,0.9609722973412393,6.757757042855505e-07,0
4,24,136805.50859951836,20348.44662697101,682584.9764066604,684.2384521252437,0.9495738980739907,5.736895930696764e-07,0
4,25,157329.98423435376,28479.16825097277,718166.1619800053,684.2384521252437,0.9950312083615833,1.3619662197487242e-06,0
4,26,166889.83522029483,32266.280210203535,743097.7550465276,684.2384521252437,1.0098441388587842,3.617283708948297e-07,0
4,27,128077.76754578027,16890.973014642834,765772.8588702844,684.2384521252437,0.9914587545291769,2.2694267184447903e-08,0
4,28,182608.81713595885,38493.31706331858,807660.5383804888,684.2384521252437,1.0240773532544531,2.8194553648986283e-07,0
4,29,224315.1893882728,55015.19605130158,878662.5564779242,684.2384521252437,1.0470175403644748,6.107025450088641e-07,0
4,30,137494.33908030152,20621.325164041613,891208.6140376391,684.2384521252437,1.039638595580525,1.6170397047454147e-08,0
4,31,147561.75238320592,24609.506713525785,904838.221101102,684.2384521252437,1.0052430112095259,3.943612635532627e-08,0
4,32,157304.19771690317,28468.952984148244,932786.7651227495,0.0,0.9933338902598733,5.924453508149809e-08,0
4,33,103287.00279400154,7070.171225158068,941849.3569635195,0.0,1.002493391780796,1.3117228698701991e-10,0
4,34,121798.822667193,14403.584113286677,957700.7133052855,0.0,0.99703050351787,2.155118535920493e-09,0
4,35,150082.4810119732,25608.087292869415,974090.0541675888,0.0,1.0213952819183802,3.1492452732336256e-08,0
4,36,121542.14310395408,14301.901122091323,986571.5614195463,0.0,0.9767323453401328,8.636923747965004e-10,0
5,1,30402.588437035727,3940.0267042009837,12750.719594177817,797.9603974493555,1.0,0.00762373771270841,0
5,2,41295.857878363844,7883.728984711059,24094.1967490639,797.9603974493555,1.0402573245120719,0.007681815261103016,0
5,3,50308.49415354046,11146.583577931182,33193.531601928546,797.9603974493555,1.0046909979771013,0.008688712257411808,0
5,4,50449.337625182845,11197.573294407277,40839.79847141245,797.9603974493555,0.9580763153714831,0.007126457007862151,0
5,5,38589.02987009824,6903.7730727930175,44697.41040768817,797.9603974493555,0.9861051331082892,0.0032045757287896184,0
5,6,48577.770059799346,10520.00763650396,53081.16342116436,797.9603974493555,0.9989367686336275,0.003489084582133854,0
5,7,37342.085478613546,6452.340427446841,56575.310423868264,797.9603974493555,0.9740449125302606,0.0009831800423802477,0
5,8,42197.92939974641,8210.306926734855,60947.45909167549,797.9603974493555,0.9435877148960801,0.001755142989887344,0
5,9,26142.969527082136,2397.9121994816633,62987.37490874619,797.9603974493555,0.9989463186943633,0.0006960241313194887,0
5,10,24844.26462683142,1927.7406403905916,63014.80349959945,797.9603974493555,1.0346151828512238,0.0005697927660481774,0
5,11,30439.373662515238,3953.344099716993,65331.40554376324,797.9603974493555,0.9620442090282034,0.0007901993802136268,0
5,12,37409.530768440454,6476.757719677851,70540.64380432101,797.9603974493555,0.9619753705883299,0.0013418362365086145,0
5,13,41042.20835609073,7791.899970031252,76915.39383347842,797.9603974493555,1.0149875607814285,0.0006256330088510527,0
5,14,40639.56587019047,7646.1308693560495,85052.41548953326,797.9603974493555,0.9985897286025532,0.0005363525267493328,0
5,15,20738.043157680895,441.1607793682597,84989.87628989914,797.9603974493555,0.9867475041711209,1.5001139569687399e-05,0
5,16,52810.06872007413,12052.231361274913,94256.0979701115,797.9603974493555,0.9836542697290505,0.00011151783900649038,0
5,17,47919.66828409551,10281.754329025454,104137.28737899337,797.9603974493555,0.9605355644661313,0.00016175588516436167,0
5,18,41217.872009916464,7855.495675244143,111502.7458907958,797.9603974493555,0.9297555015205908,0.0001498307371281602,0
5,19,30720.872133541445,4055.255299850749,115256.56256898447,797.9603974493555,0.9771425338327823,3.3931912729984526e-05,0
5,20,38554.21369104193,6891.168533312695,119734.4771851687,797.9603974493555,0.9379263510267557,8.797711798951791e-05,0
5,21,22846.26891809411,1204.404063118156,119454.51935038799,797.9603974493555,0.9627302320214479,9.114282407469115e-07,0
5,22,29642.327615246388,3664.788645248911,122849.9141940767,797.9603974493555,0.9960756497339548,2.1880676202543867e-05,0
5,23,32330.65815997509,4638.047900159883,125144.37686844224,797.9603974493555,0.9609722973412393,3.19918120863431e-05,0
5,24,34701.0780688606,5496.213618981812,129760.61343397545,797.9603974493555,0.9495738980739907,3.0058349610288933e-05,0
5,25,38167.95268753583,6751.330038671236,133456.18547662924,797.9603974493555,0.9950312083615833,1.9753287752945287e-05,0
5,26,42264.22634674221,8234.308483151537,143549.01958318194,797.9603974493555,1.0098441388587842,3.1110959416844336e-05,0
5,27,53824.44029684722,12419.465415490777,151640.86860639096,797.9603974493555,0.9914587545291769,8.527327592149747e-06,0
5,28,35106.76857593627,5643.08619810536,157186.7057021311,797.9603974493555,1.0240773532544531,2.9741052610547907e-06,0
5,29,31858.67300625596,4467.174597418729,160529.47606783913,797.9603974493555,1.0470175403644748,1.3670483020862175e-06,0
5,30,51266.190763566796,11493.299531790592,169917.95664975786,797.9603974493555,1.039638595580525,1.6558198187592337e-05,0
5,31,38420.40285907723,6842.72485109053,176357.46466984545,797.9603974493555,1.0052430112095259,3.506145741380308e-06,0
5,32,35115.39366035461,5646.2087468748905,180819.12393869433,797.9603974493555,0.9933338902598733,1.6525317391123116e-06,0
5,33,26164.051725118527,2405.5446107537864,183876.7782466941,797.9603974493555,1.002493391780796,7.611612106177417e-08,0
5,34,27916.825092393035,3040.1030748557278,187389.48777327096,797.9603974493555,0.99703050351787,7.808249095362986e-08,0
5,35,31999.088326867928,4518.009309907804,188655.00710722446,797.9603974493555,1.0213952819183802,2.4914304650215925e-07,0
5,36,29176.364467534546,3496.0954959458104,190565.189854367,797.9603974493555,0.9767323453401328,1.8211282075493767e-07,0
6,1,323671.4922358428,39616.09196235138,102310.70763831463,1556.4961731863982,1.0,0.0016350901714614293,0
6,2,681757.7515443353,170912.90428120864,307616.90516682627,1556.4961731863982,1.0402573245120719,0.0047540168976901425,0
6,3,365439.2418682576,54930.76054264928,379512.85610458825,1556.4961731863982,1.0046909979771013,0.001358994371414805,0
6,4,362458.0476427469,53837.668337802286,455979.1526520493,1556.4961731863982,0.9580763153714831,0.0008508217260475204,0
6,5,341382.67604105873,46110.119352592184,487213.926433185,1556.4961731863982,0.9861051331082892,0.0005294987448274038,0
6,6,447967.57343320915,85190.80705042905,576469.1333003758,1556.4961731863982,0.9989367686336275,0.0006256891675960444,0
6,7,374168.35871924326,58131.400575881824,630274.7894953095,1556.4961731863982,0.9740449125302606,0.0002040478682813551,0
6,8,274757.1352013247,21681.030260567757,648252.4216540492,1556.4961731863982,0.9435877148960801,0.00025750371077929747,0
6,9,333335.07294264017,43159.364873293845,699344.909158981,1556.4961731863982,0.9989463186943633,0.00013505600368497357,0
6,10,247368.04543082308,11638.477423923323,704667.6278709025,1556.4961731863982,1.0346151828512238,4.5241199539612484e-05,0
6,11,389313.49315281387,63684.55382199751,771598.4602087048,1556.4961731863982,0.9620442090282034,0.00011362305953854423,0
6,12,353960.7765238276,50722.03744630236,801770.6383434912,1556.4961731863982,0.9619753705883299,0.00012541504135205785,0
6,13,353872.0432037232,50689.50226302369,865448.5286098095,1556.4961731863982,1.0149875607814285,5.581003622128904e-05,0
6,14,429410.1436592739,78386.49297578685,915916.4233654352,1556.4961731863982,0.9985897286025532,3.0732393014145455e-05,0
6,15,357952.61517995904,52185.69509084136,921918.4077242735,1556.4961731863982,0.9867475041711209,3.366202608588773e-05,0
6,16,678479.6580026655,169710.95022316842,1043907.9192404664,1556.4961731863982,0.9836542697290505,1.1445773458867676e-05,0
6,17,480987.88878572214,97298.11928274058,1163552.9038350089,1556.4961731863982,0.9605355644661313,4.14211232396823e-05,0
6,18,398800.20396896417,67162.97517208426,1224322.2746163176,1556.4961731863982,0.9297555015205908,1.4515033990016789e-05,0
6,19,333285.3376824638,43141.128817172576,1257275.39385635,1556.4961731863982,0.9771425338327823,4.61577143726535e-06,0
6,20,301766.4136090115,31584.32050356682,1283797.343892834,0.0,0.9379263510267557,3.050947308813194e-06,0
6,21,409769.51975274703,71185.01220447663,1373348.2124605686,0.0,0.9627302320214479,7.148339986258198e-06,0
6,22,262914.054376511,17338.616331210535,1387841.85274579,0.0,0.9960756497339548,6.491214274753211e-07,0
6,23,322959.7227475163,39355.11276392147,1425518.8746789484,0.0,0.9609722973412393,2.1970173183698445e-06,0
6,24,287540.69942244317,26368.284207556746,1448001.4723587893,0.0,0.9495738980739907,5.845524418579632e-07,0
6,25,468352.7289073907,92665.27964692854,1573001.978695528,0.0,0.9950312083615833,3.867266116384836e-06,0
6,26,343240.91974129627,46791.4676814109,1619081.374132128,0.0,1.0098441388587842,4.1797710476288104e-07,0
